fir_id,fir_number,station_id,crime_head_id,date_registered,year,month,status,description,victim_age,victim_gender,accused_count,latitude,longitude,is_cyber,is_economic,chargesheet_filed
4860,FIR/2024/KA01/02509,120,8,2024-04-18,2024,4,closed,Victim reported sexual assault incident at Saxena Nagar. Medical examination conducted.,45.0,Female,3,13.021181296223018,77.44600840294464,0,0,1
4861,FIR/2024/KA01/02510,43,29,2024-07-21,2024,7,chargesheeted,FIR registered for Mischief at Pant Nagar.,61.0,Other,1,13.122672997738622,77.63575067758102,0,0,1
4862,FIR/2023/KA01/02511,69,22,2023-11-27,2023,11,under_investigation,FIR registered for POCSO Act at Sidhu Street.,55.0,Female,1,12.978054492095335,77.55509925912396,0,0,0
4863,FIR/2023/KA01/02512,67,8,2023-02-17,2023,2,chargesheeted,Victim reported sexual assault incident at Malhotra Chowk. Medical examination conducted.,26.0,Male,2,12.962258738374906,77.72143677313584,0,0,1
4864,FIR/2023/KA11/00168,520,19,2023-03-24,2023,3,under_investigation,FIR registered for Cyber Crime - Phishing at Dutt Nagar.,40.0,Female,1,15.091699482870116,76.8610405498185,1,0,0
4865,FIR/2023/KA13/00109,630,24,2023-05-14,2023,5,under_investigation,FIR registered for NDPS Act at Tella Path.,36.0,Female,5,16.250449055518974,77.25950493299634,0,0,0
4866,FIR/2024/KA14/00101,664,10,2024-06-19,2024,6,chargesheeted,FIR registered for Sexual Harassment at Kade Circle.,30.0,Other,1,15.369827788857032,75.14971857447271,0,0,1
4867,FIR/2023/KA08/00096,387,27,2023-01-24,2023,1,under_investigation,FIR registered for Hurt/Grievous Hurt at Vohra Path.,45.0,Male,2,12.951398780978963,75.99271293018963,0,0,0
4868,FIR/2023/KA01/02513,79,16,2023-02-14,2023,2,registered,Victim lost Rs.32893 through online fraud/UPI scam.,75.0,Female,1,12.863990823367569,77.54781745583965,1,0,0
4869,FIR/2024/KA11/00169,517,14,2024-04-05,2024,4,closed,FIR registered for Forgery at Ghosh Zila.,35.0,Male,4,15.141910675349964,77.04325452720987,0,1,1
4870,FIR/2022/KA10/00176,491,22,2022-11-24,2022,11,under_investigation,FIR registered for POCSO Act at Pandey Street.,43.0,Other,3,13.28488440190018,77.16394469374285,0,0,0
4871,FIR/2024/KA29/00093,1107,28,2024-02-09,2024,2,under_investigation,FIR registered for Criminal Trespass at Nori.,,Male,1,14.44732410260917,75.93307511858464,0,0,0
4872,FIR/2022/KA01/02514,119,16,2022-08-09,2022,8,under_investigation,Victim lost Rs.147197 through online fraud/UPI scam.,19.0,Female,2,13.037409618289628,77.54692567971088,1,0,0
4873,FIR/2023/KA04/00132,256,2,2023-03-05,2023,3,under_investigation,FIR registered for House Breaking & Theft at Mitter Road.,45.0,Male,2,15.938088988448047,74.58591507696124,0,0,0
4874,FIR/2023/KA10/00177,453,12,2023-04-09,2023,4,under_investigation,Accused cheated complainant of Rs.184469 through false promises.,49.0,Female,3,13.338783787898482,77.15911757566283,0,1,0
4875,FIR/2024/KA21/00059,869,1,2024-07-03,2024,7,registered,Complaint received regarding theft of mobile phone worth Rs.23737.,56.0,Male,1,13.19212483811939,78.03502454813895,0,0,0
4876,FIR/2022/KA01/02515,62,1,2022-11-24,2022,11,under_investigation,Complaint received regarding theft of cash worth Rs.399346.,58.0,Male,3,13.037450072507594,77.49415491150917,0,0,0
4877,FIR/2024/KA13/00110,624,12,2024-05-02,2024,5,under_investigation,Accused cheated complainant of Rs.341669 through false promises.,75.0,Male,1,16.209385172971256,77.44350969121221,0,1,0
4878,FIR/2024/KA04/00133,233,1,2024-06-21,2024,6,under_investigation,Complaint received regarding theft of cash worth Rs.30082.,41.0,Female,3,15.987743114157823,74.43123848719017,0,0,0
4879,FIR/2022/KA01/02516,40,26,2022-12-07,2022,12,under_investigation,FIR registered for Riots at Naik Street.,49.0,Male,5,13.010759861694162,77.71889982947235,0,0,0
4880,FIR/2024/KA01/02517,124,25,2024-09-21,2024,9,under_investigation,FIR registered for Arms Act at Pall.,23.0,Male,5,13.016547766872796,77.76048717258078,0,0,0
4881,FIR/2022/KA01/02518,134,27,2022-11-10,2022,11,closed,FIR registered for Hurt/Grievous Hurt at Raval.,32.0,Male,4,13.102646152355142,77.63945626238583,0,0,1
4882,FIR/2022/KA16/00075,712,21,2022-08-02,2022,8,registered,FIR registered for Dowry Prohibition Act at Bath Zila.,49.0,Other,1,14.856447057595975,75.25967241608707,0,0,0
4883,FIR/2023/KA01/02519,109,1,2023-04-13,2023,4,registered,Complaint received regarding theft of gold chain worth Rs.419154.,,Female,5,12.86847018696231,77.64915989603128,0,0,0
4884,FIR/2024/KA01/02520,74,19,2024-09-05,2024,9,closed,FIR registered for Cyber Crime - Phishing at Char Ganj.,44.0,Other,5,12.93052198445595,77.46980299138663,1,0,1
4885,FIR/2023/KA01/02521,5,16,2023-01-14,2023,1,chargesheeted,Victim lost Rs.65727 through online fraud/UPI scam.,42.0,Male,5,12.966241527157612,77.57473190846578,1,0,1
4886,FIR/2023/KA25/00079,968,16,2023-02-03,2023,2,closed,Victim lost Rs.102974 through online fraud/UPI scam.,63.0,Male,4,17.795581488487798,77.59515389465624,1,0,1
4887,FIR/2022/KA01/02522,170,8,2022-04-12,2022,4,chargesheeted,Victim reported sexual assault incident at Khalsa Ganj. Medical examination conducted.,30.0,Other,4,12.952357117713237,77.67646373113139,0,0,1
4888,FIR/2023/KA01/02523,147,1,2023-10-28,2023,10,pending_trial,Complaint received regarding theft of two-wheeler worth Rs.267980.,24.0,Other,4,12.826989087609787,77.73078063692897,0,0,1
4889,FIR/2022/KA01/02524,111,16,2022-11-13,2022,11,chargesheeted,Victim lost Rs.136249 through online fraud/UPI scam.,69.0,Other,4,13.089169641642979,77.54246214222982,1,0,1
4890,FIR/2022/KA27/00155,1007,30,2022-03-06,2022,3,registered,FIR registered for Extortion at Bhatia Zila.,39.0,Other,2,16.058590824845208,75.65775000506538,0,0,0
4891,FIR/2022/KA01/02525,124,18,2022-06-18,2022,6,registered,FIR registered for Cyber Crime - Hacking at Krishna.,58.0,Male,3,13.031652611018254,77.74565222713782,1,0,0
4892,FIR/2024/KA01/02526,128,6,2024-12-28,2024,12,closed,FIR registered for Attempt to Murder at Barad Zila.,36.0,Other,5,12.885371896943957,77.61931571033217,0,0,1
4893,FIR/2023/KA20/00110,822,17,2023-10-27,2023,10,closed,FIR registered for Cyber Crime - Identity Theft at Sathe Zila.,72.0,Female,5,12.443574983636887,76.77578924933596,1,0,1
4894,FIR/2024/KA27/00156,1003,33,2024-08-19,2024,8,closed,FIR registered for Road Accident Death at Balan Path.,23.0,Female,4,16.0719360625394,75.80954106612344,0,0,1
4895,FIR/2024/KA01/02527,45,2,2024-08-22,2024,8,under_investigation,FIR registered for House Breaking & Theft at Nagi Street.,,Male,4,13.01296191663634,77.51110415299381,0,0,0
4896,FIR/2022/KA04/00134,261,1,2022-08-10,2022,8,under_investigation,Complaint received regarding theft of gold chain worth Rs.60304.,22.0,Other,3,15.814711451933999,74.36735462050878,0,0,0
4897,FIR/2023/KA23/00051,905,28,2023-01-01,2023,1,closed,FIR registered for Criminal Trespass at Deol Marg.,,Other,2,12.70150347853441,77.15244546104829,0,0,1
4898,FIR/2024/KA23/00052,914,18,2024-09-19,2024,9,registered,FIR registered for Cyber Crime - Hacking at Iyengar.,75.0,Male,5,12.73487359764914,77.42333501377811,1,0,0
4899,FIR/2023/KA01/02528,154,1,2023-11-18,2023,11,closed,Complaint received regarding theft of mobile phone worth Rs.309203.,49.0,Male,3,13.027647530598225,77.47320301433953,0,0,1
4900,FIR/2022/KA01/02529,164,16,2022-12-14,2022,12,pending_trial,Victim lost Rs.202875 through online fraud/UPI scam.,65.0,Female,4,12.907713017697038,77.59542052168544,1,0,1
4901,FIR/2022/KA30/00046,1124,5,2022-06-23,2022,6,chargesheeted,Dead body found at Kar Road. Prima facie case of murder registered.,57.0,Female,3,15.341108479727973,76.40289285070064,0,0,1
4902,FIR/2023/KA04/00135,236,16,2023-11-19,2023,11,under_investigation,Victim lost Rs.246899 through online fraud/UPI scam.,62.0,Other,5,15.944313187551657,74.44183528681198,1,0,0
4903,FIR/2023/KA13/00111,636,16,2023-04-08,2023,4,pending_trial,Victim lost Rs.446879 through online fraud/UPI scam.,25.0,Other,4,16.191054674103693,77.33761633507335,1,0,1
4904,FIR/2023/KA12/00119,555,1,2023-10-13,2023,10,chargesheeted,Complaint received regarding theft of mobile phone worth Rs.76101.,61.0,Other,5,16.93005419233782,75.57388022965986,0,0,1
4905,FIR/2023/KA23/00053,892,1,2023-10-28,2023,10,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.387052.,61.0,Male,5,12.668166017166275,77.37472514789773,0,0,1
4906,FIR/2023/KA27/00157,995,11,2023-07-12,2023,7,chargesheeted,FIR registered for Kidnapping & Abduction at Jani Zila.,56.0,Female,4,16.289496321463556,75.7615431475431,0,0,1
4907,FIR/2022/KA29/00094,1102,2,2022-08-16,2022,8,chargesheeted,FIR registered for House Breaking & Theft at Dey Nagar.,,Female,3,14.40162875054871,76.04471453345498,0,0,1
4908,FIR/2023/KA20/00111,835,28,2023-09-05,2023,9,under_investigation,FIR registered for Criminal Trespass at Parsa Nagar.,75.0,Male,5,12.39258514657755,76.89266104700313,0,0,0
4909,FIR/2024/KA03/00053,205,27,2024-05-23,2024,5,under_investigation,FIR registered for Hurt/Grievous Hurt at Bora Marg.,43.0,Female,4,12.13995788914882,76.70611637126922,0,0,0
4910,FIR/2023/KA01/02530,96,1,2023-09-12,2023,9,under_investigation,Complaint received regarding theft of laptop worth Rs.6583.,47.0,Male,2,13.050429388559982,77.69471118953032,0,0,0
4911,FIR/2024/KA20/00112,834,30,2024-11-11,2024,11,chargesheeted,FIR registered for Extortion at Taneja Circle.,50.0,Other,1,12.667436454284069,77.0546873403389,0,0,1
4912,FIR/2023/KA22/00031,879,17,2023-11-06,2023,11,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Johal Ganj.,66.0,Male,1,13.471455697642632,77.78724318592431,1,0,1
4913,FIR/2023/KA14/00102,641,24,2023-08-27,2023,8,chargesheeted,FIR registered for NDPS Act at Som.,61.0,Other,1,15.550545274782479,74.96321793422227,0,0,1
4914,FIR/2023/KA01/02531,32,33,2023-11-21,2023,11,under_investigation,FIR registered for Road Accident Death at Pandey Circle.,23.0,Other,4,12.893028276666199,77.60877838885108,0,0,0
4915,FIR/2024/KA01/02532,131,19,2024-01-21,2024,1,chargesheeted,FIR registered for Cyber Crime - Phishing at Devi Path.,25.0,Other,4,12.855952111293341,77.4761832208544,1,0,1
4916,FIR/2023/KA01/02533,76,27,2023-10-17,2023,10,chargesheeted,FIR registered for Hurt/Grievous Hurt at Sarna Zila.,45.0,Female,1,13.135552891157923,77.67675446058523,0,0,1
4917,FIR/2024/KA01/02534,67,12,2024-07-05,2024,7,chargesheeted,Accused cheated complainant of Rs.243631 through false promises.,50.0,Other,4,12.929291112072839,77.73366815921823,0,1,1
4918,FIR/2024/KA29/00095,1074,27,2024-01-03,2024,1,closed,FIR registered for Hurt/Grievous Hurt at Brar Zila.,72.0,Female,4,14.51374185018142,75.82468096077112,0,0,1
4919,FIR/2023/KA01/02535,51,1,2023-10-03,2023,10,chargesheeted,Complaint received regarding theft of mobile phone worth Rs.248671.,,Female,5,12.951564750110776,77.58865024545821,0,0,1
4920,FIR/2024/KA01/02536,105,27,2024-12-02,2024,12,chargesheeted,FIR registered for Hurt/Grievous Hurt at Chaudhuri Road.,23.0,Male,1,13.06240618499233,77.50701589714379,0,0,1
4921,FIR/2023/KA29/00096,1083,6,2023-07-02,2023,7,under_investigation,FIR registered for Attempt to Murder at Tara Zila.,73.0,Other,1,14.474932270285464,75.84258455883082,0,0,0
4922,FIR/2023/KA01/02537,180,5,2023-08-23,2023,8,under_investigation,Dead body found at Behl Ganj. Prima facie case of murder registered.,40.0,Female,3,12.828361484140721,77.47322076278081,0,0,0
4923,FIR/2023/KA01/02538,159,13,2023-03-08,2023,3,closed,FIR registered for Criminal Breach of Trust at Zachariah.,66.0,Female,5,12.836746999641461,77.73907120505747,0,1,1
4924,FIR/2023/KA01/02539,7,16,2023-07-07,2023,7,registered,Victim lost Rs.205197 through online fraud/UPI scam.,44.0,Other,3,12.905319862101917,77.5025049566626,1,0,0
4925,FIR/2022/KA01/02540,1,9,2022-01-15,2022,1,pending_trial,FIR registered for Assault on Women at Mann Ganj.,69.0,Female,1,13.026637049493377,77.52073432589329,0,0,1
4926,FIR/2023/KA01/02541,142,1,2023-07-12,2023,7,under_investigation,Complaint received regarding theft of gold chain worth Rs.246712.,59.0,Female,5,13.017580118907743,77.48210805174533,0,0,0
4927,FIR/2024/KA11/00170,510,19,2024-11-16,2024,11,chargesheeted,FIR registered for Cyber Crime - Phishing at Bir Path.,37.0,Female,2,15.252742467906302,76.81248986016425,1,0,1
4928,FIR/2024/KA01/02542,163,16,2024-09-14,2024,9,under_investigation,Victim lost Rs.38988 through online fraud/UPI scam.,19.0,Other,1,12.908865115465607,77.68796739503391,1,0,0
4929,FIR/2023/KA01/02543,154,22,2023-06-24,2023,6,closed,FIR registered for POCSO Act at Warrior Zila.,42.0,Male,5,13.022240658668832,77.47584388628432,0,0,1
4930,FIR/2022/KA01/02544,150,25,2022-11-24,2022,11,under_investigation,FIR registered for Arms Act at Khurana.,47.0,Male,1,12.868370539791592,77.65916829050191,0,0,0
4931,FIR/2023/KA01/02545,122,3,2023-10-04,2023,10,closed,Complainant robbed at Tella Circle by 3 armed persons.,33.0,Other,3,13.119243779134765,77.60844002195128,0,0,1
4932,FIR/2024/KA01/02546,83,17,2024-12-20,2024,12,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Rastogi Road.,41.0,Male,5,12.844648594242638,77.73386668245304,1,0,1
4933,FIR/2024/KA14/00103,663,12,2024-04-08,2024,4,chargesheeted,Accused cheated complainant of Rs.350408 through false promises.,69.0,Female,2,15.308389239664594,74.98059269745757,0,1,1
4934,FIR/2024/KA06/00110,338,12,2024-03-28,2024,3,chargesheeted,Accused cheated complainant of Rs.261690 through false promises.,62.0,Other,2,12.874285407097899,74.82506529026064,0,1,1
4935,FIR/2022/KA12/00120,564,24,2022-12-04,2022,12,under_investigation,FIR registered for NDPS Act at Sinha.,73.0,Male,5,16.792866990168196,75.69715991930563,0,0,0
4936,FIR/2023/KA01/02547,168,28,2023-11-20,2023,11,under_investigation,FIR registered for Criminal Trespass at Balan Road.,23.0,Female,4,12.984336239719612,77.60686740610507,0,0,0
4937,FIR/2024/KA10/00178,498,17,2024-10-14,2024,10,registered,FIR registered for Cyber Crime - Identity Theft at Nigam Nagar.,,Male,5,13.4891988611647,77.1821846698839,1,0,0
4938,FIR/2022/KA01/02548,103,17,2022-04-08,2022,4,pending_trial,FIR registered for Cyber Crime - Identity Theft at Lal Marg.,31.0,Female,2,12.861916725952193,77.4528496505673,1,0,1
4939,FIR/2022/KA11/00171,507,23,2022-06-14,2022,6,under_investigation,FIR registered for Domestic Violence at Natt Ganj.,63.0,Female,3,14.998876253855759,76.94185321136747,0,0,0
4940,FIR/2022/KA10/00179,488,12,2022-05-23,2022,5,pending_trial,Accused cheated complainant of Rs.306209 through false promises.,68.0,Female,4,13.300136301703706,77.08819261038026,0,1,1
4941,FIR/2023/KA01/02549,151,2,2023-09-06,2023,9,chargesheeted,FIR registered for House Breaking & Theft at Narayan Ganj.,,Other,2,12.994977011675546,77.72916662730319,0,0,1
4942,FIR/2024/KA01/02550,138,24,2024-03-27,2024,3,pending_trial,FIR registered for NDPS Act at Keer Nagar.,49.0,Male,2,13.003503392074865,77.52489298235207,0,0,1
4943,FIR/2024/KA07/00045,368,1,2024-05-21,2024,5,closed,Complaint received regarding theft of laptop worth Rs.465403.,63.0,Male,2,13.436995562675433,74.66802208544749,0,0,1
4944,FIR/2024/KA11/00172,501,1,2024-05-06,2024,5,closed,Complaint received regarding theft of two-wheeler worth Rs.242500.,65.0,Male,2,15.269610222516112,76.77927011030984,0,0,1
4945,FIR/2023/KA01/02551,72,17,2023-06-05,2023,6,pending_trial,FIR registered for Cyber Crime - Identity Theft at Bobal Path.,57.0,Male,3,12.814721569517136,77.62226931835717,1,0,1
4946,FIR/2023/KA01/02552,151,29,2023-02-15,2023,2,under_investigation,FIR registered for Mischief at Buch Marg.,,Female,4,13.006816827057943,77.74042914284352,0,0,0
4947,FIR/2024/KA01/02553,28,35,2024-01-13,2024,1,chargesheeted,FIR registered for SC/ST Atrocities Act at Srinivas Circle.,55.0,Male,2,13.111159399609,77.61676715966982,0,0,1
4948,FIR/2022/KA11/00173,499,13,2022-11-18,2022,11,closed,FIR registered for Criminal Breach of Trust at Madan Street.,55.0,Female,3,15.209149602330791,76.89544770242443,0,1,1
4949,FIR/2022/KA14/00104,671,1,2022-11-23,2022,11,chargesheeted,Complaint received regarding theft of laptop worth Rs.171794.,63.0,Other,1,15.428393561745835,74.92367420055892,0,0,1
4950,FIR/2022/KA04/00136,254,2,2022-01-14,2022,1,under_investigation,FIR registered for House Breaking & Theft at Taneja Nagar.,45.0,Male,2,15.974134095813739,74.53297657536274,0,0,0
4951,FIR/2022/KA01/02554,152,1,2022-08-15,2022,8,pending_trial,Complaint received regarding theft of gold chain worth Rs.326195.,48.0,Male,3,13.068109744935727,77.7373946246081,0,0,1
4952,FIR/2024/KA01/02555,28,2,2024-03-14,2024,3,under_investigation,FIR registered for House Breaking & Theft at Sankar Path.,,Female,5,13.105776367176574,77.5853872989085,0,0,0
4953,FIR/2023/KA16/00076,716,13,2023-09-28,2023,9,registered,FIR registered for Criminal Breach of Trust at Mitter Chowk.,72.0,Male,5,14.907488460886723,75.52788419999935,0,1,0
4954,FIR/2022/KA01/02556,12,1,2022-03-02,2022,3,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.191865.,18.0,Other,5,13.023921745406897,77.44411482709228,0,0,1
4955,FIR/2023/KA04/00137,265,24,2023-11-12,2023,11,chargesheeted,FIR registered for NDPS Act at Bal Nagar.,64.0,Male,4,15.802854804883285,74.61206079772457,0,0,1
4956,FIR/2024/KA01/02557,141,1,2024-10-28,2024,10,pending_trial,Complaint received regarding theft of mobile phone worth Rs.92831.,,Male,2,13.102592016033409,77.6087443996429,0,0,1
4957,FIR/2023/KA01/02558,131,24,2023-03-28,2023,3,under_investigation,FIR registered for NDPS Act at Raghavan.,57.0,Other,3,12.86290758842387,77.47660252079606,0,0,0
4958,FIR/2024/KA12/00121,578,30,2024-01-08,2024,1,under_investigation,FIR registered for Extortion at Subramaniam Nagar.,72.0,Other,4,16.798134274974416,75.61308336684982,0,0,0
4959,FIR/2022/KA04/00138,250,16,2022-04-16,2022,4,closed,Victim lost Rs.262278 through online fraud/UPI scam.,21.0,Female,5,15.796480509559041,74.51571945064414,1,0,1
4960,FIR/2022/KA27/00158,1013,13,2022-01-17,2022,1,chargesheeted,FIR registered for Criminal Breach of Trust at Dass Marg.,28.0,Other,1,16.07267618425994,75.63635365770259,0,1,1
4961,FIR/2023/KA01/02559,156,1,2023-06-03,2023,6,closed,Complaint received regarding theft of two-wheeler worth Rs.343751.,20.0,Male,5,13.005058214144942,77.48966189738248,0,0,1
4962,FIR/2022/KA05/00139,290,10,2022-12-10,2022,12,chargesheeted,FIR registered for Sexual Harassment at Devi Circle.,55.0,Male,2,17.412459222074897,76.87426896441588,0,0,1
4963,FIR/2024/KA27/00159,1027,25,2024-09-24,2024,9,chargesheeted,FIR registered for Arms Act at Sarma Zila.,69.0,Other,1,16.23673057446005,75.7447036396983,0,0,1
4964,FIR/2023/KA01/02560,132,25,2023-10-19,2023,10,under_investigation,FIR registered for Arms Act at Pillai Zila.,32.0,Other,2,13.052958702828757,77.48111912769852,0,0,0
4965,FIR/2023/KA01/02561,73,1,2023-12-15,2023,12,chargesheeted,Complaint received regarding theft of laptop worth Rs.334624.,,Female,2,12.855956118283352,77.51783241164952,0,0,1
4966,FIR/2022/KA01/02562,50,7,2022-10-23,2022,10,closed,FIR registered for Culpable Homicide at Sarkar Path.,23.0,Other,3,12.941290676143497,77.48767953278083,0,0,1
4967,FIR/2023/KA01/02563,159,13,2023-08-02,2023,8,registered,FIR registered for Criminal Breach of Trust at Khanna Nagar.,63.0,Other,1,12.842549205149682,77.72038226876681,0,1,0
4968,FIR/2024/KA05/00140,304,2,2024-07-27,2024,7,under_investigation,FIR registered for House Breaking & Theft at Chanda Ganj.,48.0,Male,2,17.298357251138626,76.90213860710884,0,0,0
4969,FIR/2024/KA01/02564,120,17,2024-11-03,2024,11,under_investigation,FIR registered for Cyber Crime - Identity Theft at Anne.,70.0,Male,3,13.025085340927733,77.44794181562301,1,0,0
4970,FIR/2023/KA23/00054,908,27,2023-01-13,2023,1,under_investigation,FIR registered for Hurt/Grievous Hurt at Sachar Ganj.,25.0,Male,5,12.68477890340454,77.2184718809336,0,0,0
4971,FIR/2024/KA01/02565,140,16,2024-06-20,2024,6,under_investigation,Victim lost Rs.332135 through online fraud/UPI scam.,42.0,Female,5,12.93632709717202,77.49314746889081,1,0,0
4972,FIR/2023/KA22/00032,874,1,2023-04-13,2023,4,chargesheeted,Complaint received regarding theft of laptop worth Rs.165155.,23.0,Male,4,13.425883899107415,77.60688782139518,0,0,1
4973,FIR/2023/KA14/00105,644,12,2023-12-01,2023,12,chargesheeted,Accused cheated complainant of Rs.291689 through false promises.,70.0,Male,1,15.387678978131373,75.08702666012478,0,1,1
4974,FIR/2024/KA01/02566,148,18,2024-03-06,2024,3,under_investigation,FIR registered for Cyber Crime - Hacking at Date Nagar.,67.0,Female,5,13.119405361545933,77.49697752019938,1,0,0
4975,FIR/2022/KA01/02567,177,3,2022-11-17,2022,11,chargesheeted,Complainant robbed at Gole Chowk by 4 armed persons.,60.0,Female,3,13.021578353391304,77.7355873134555,0,0,1
4976,FIR/2023/KA01/02568,16,16,2023-02-12,2023,2,under_investigation,Victim lost Rs.215085 through online fraud/UPI scam.,75.0,Male,3,13.010698417627111,77.63588722732705,1,0,0
4977,FIR/2024/KA01/02569,74,22,2024-09-20,2024,9,under_investigation,FIR registered for POCSO Act at Palla Path.,,Male,5,12.94144035981866,77.44657537072729,0,0,0
4978,FIR/2024/KA01/02570,93,10,2024-01-14,2024,1,chargesheeted,FIR registered for Sexual Harassment at Konda.,62.0,Male,2,13.098196092531763,77.70749720362876,0,0,1
4979,FIR/2023/KA01/02571,135,25,2023-04-03,2023,4,under_investigation,FIR registered for Arms Act at Dayal Road.,42.0,Female,1,13.096287081285091,77.63074594711136,0,0,0
4980,FIR/2024/KA14/00106,676,25,2024-04-23,2024,4,registered,FIR registered for Arms Act at Rao.,54.0,Other,1,15.355303230278246,74.89038340982904,0,0,0
4981,FIR/2023/KA20/00113,826,33,2023-01-17,2023,1,under_investigation,FIR registered for Road Accident Death at Das Chowk.,,Male,4,12.659330883700326,76.858560021803,0,0,0
4982,FIR/2024/KA01/02572,86,12,2024-01-26,2024,1,closed,Accused cheated complainant of Rs.322356 through false promises.,19.0,Other,4,13.065105418356639,77.6283259277786,0,1,1
4983,FIR/2022/KA10/00180,456,2,2022-05-19,2022,5,under_investigation,FIR registered for House Breaking & Theft at Jha Road.,23.0,Other,3,13.330295509398175,77.09956542462713,0,0,0
4984,FIR/2023/KA10/00181,497,6,2023-07-24,2023,7,chargesheeted,FIR registered for Attempt to Murder at Parikh Chowk.,47.0,Other,1,13.41411795230358,77.0568704711881,0,0,1
4985,FIR/2022/KA12/00122,591,17,2022-07-17,2022,7,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Sawhney Ganj.,69.0,Other,5,16.978683393608062,75.78019523891426,1,0,1
4986,FIR/2022/KA01/02573,67,3,2022-12-21,2022,12,chargesheeted,Complainant robbed at Peri Road by 1 armed persons.,20.0,Other,2,12.923648133503237,77.73217858558576,0,0,1
4987,FIR/2022/KA05/00141,296,16,2022-09-04,2022,9,chargesheeted,Victim lost Rs.72412 through online fraud/UPI scam.,29.0,Female,3,17.32429191853806,76.71845986565314,1,0,1
4988,FIR/2024/KA01/02574,25,2,2024-02-21,2024,2,closed,FIR registered for House Breaking & Theft at Vyas Ganj.,46.0,Female,4,13.1047380338777,77.48060412716009,0,0,1
4989,FIR/2024/KA01/02575,169,28,2024-02-18,2024,2,registered,FIR registered for Criminal Trespass at Nagar Road.,34.0,Female,4,13.035011436001536,77.59916909595432,0,0,0
4990,FIR/2022/KA02/00040,196,22,2022-01-02,2022,1,under_investigation,FIR registered for POCSO Act at Thakur Circle.,74.0,Female,3,13.316750201214214,77.47169102057391,0,0,0
4991,FIR/2024/KA11/00174,504,8,2024-05-10,2024,5,closed,Victim reported sexual assault incident at Bhagat Zila. Medical examination conducted.,69.0,Female,1,15.215470431806251,76.8257356571693,0,0,1
4992,FIR/2022/KA01/02576,31,25,2022-10-28,2022,10,pending_trial,FIR registered for Arms Act at Roy Path.,60.0,Other,3,12.933152060624574,77.59585446457919,0,0,1
4993,FIR/2024/KA22/00033,884,9,2024-01-11,2024,1,under_investigation,FIR registered for Assault on Women at Sunder.,65.0,Female,2,13.38877421096871,77.80145715463273,0,0,0
4994,FIR/2024/KA01/02577,175,12,2024-04-18,2024,4,pending_trial,Accused cheated complainant of Rs.244469 through false promises.,74.0,Other,1,12.877674498528444,77.47661396173287,0,1,1
4995,FIR/2024/KA27/00160,1034,1,2024-12-13,2024,12,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.448993.,29.0,Male,2,16.252649492070486,75.75268534860562,0,0,1
4996,FIR/2023/KA07/00046,374,27,2023-06-16,2023,6,chargesheeted,FIR registered for Hurt/Grievous Hurt at Kashyap Circle.,40.0,Other,1,13.3779077047547,74.64859749406166,0,0,1
4997,FIR/2023/KA01/02578,170,28,2023-06-25,2023,6,registered,FIR registered for Criminal Trespass at Kade Road.,38.0,Male,5,12.961288386948267,77.65861603184295,0,0,0
4998,FIR/2022/KA04/00139,250,1,2022-02-19,2022,2,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.245921.,44.0,Female,2,15.791622688007516,74.54028401583363,0,0,0
4999,FIR/2023/KA09/00077,439,23,2023-11-08,2023,11,under_investigation,FIR registered for Domestic Violence at Banik Street.,58.0,Female,2,14.009927420035558,75.56954146620173,0,0,0
5000,FIR/2023/KA01/02579,52,13,2023-09-03,2023,9,closed,FIR registered for Criminal Breach of Trust at Sarraf Ganj.,,Female,3,13.035147224919482,77.65145703413044,0,1,1
5001,FIR/2024/KA01/02580,178,28,2024-01-03,2024,1,chargesheeted,FIR registered for Criminal Trespass at Comar Chowk.,67.0,Male,1,13.097814276485344,77.68736081781002,0,0,1
5002,FIR/2023/KA01/02581,31,29,2023-11-08,2023,11,registered,FIR registered for Mischief at Tara Nagar.,,Female,1,12.953811716026097,77.59155812465058,0,0,0
5003,FIR/2024/KA12/00123,587,1,2024-12-26,2024,12,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.64345.,36.0,Other,5,16.915474843684834,75.86395733509693,0,0,0
5004,FIR/2022/KA01/02582,85,12,2022-03-27,2022,3,pending_trial,Accused cheated complainant of Rs.467314 through false promises.,61.0,Male,5,13.095460598621049,77.66925122132076,0,1,1
5005,FIR/2022/KA01/02583,55,1,2022-04-08,2022,4,under_investigation,Complaint received regarding theft of cash worth Rs.83994.,70.0,Other,5,12.893140309354012,77.71613375401714,0,0,0
5006,FIR/2022/KA01/02584,36,22,2022-09-15,2022,9,closed,FIR registered for POCSO Act at Mallick Nagar.,31.0,Other,1,12.956481676476344,77.4634629335025,0,0,1
5007,FIR/2024/KA08/00097,392,1,2024-02-14,2024,2,closed,Complaint received regarding theft of cash worth Rs.378773.,24.0,Other,2,12.99894968682426,76.16239921232409,0,0,1
