link_id,fir_id,criminal_id,role
3909,3428,508,accused
3910,3428,404,accused
3911,3428,671,accused
3912,3884,1078,accused
3913,3271,499,accused
3914,3271,447,accused
3915,4890,42,accused
3916,4890,329,accused
3917,4890,664,accused
3918,4650,184,accused
3919,4650,361,accused
3920,4378,10,accused
3921,4378,807,accused
3922,784,634,accused
3923,784,1131,accused
3924,4850,833,accused
3925,4850,989,accused
3926,2509,772,accused
3927,2509,1056,accused
3928,2509,350,accused
3929,4045,1025,accused
3930,4045,731,accused
3931,898,302,accused
3932,898,984,accused
3933,898,109,accused
3934,496,374,accused
3935,496,1148,accused
3936,496,302,accused
3937,4146,464,accused
3938,4047,657,accused
3939,4047,690,accused
3940,4047,631,accused
3941,481,690,accused
3942,481,213,accused
3943,2859,183,accused
3944,2859,570,accused
3945,1474,1103,accused
3946,4252,714,accused
3947,4252,720,accused
3948,4802,256,accused
3949,191,1137,accused
3950,125,727,accused
3951,2482,15,accused
3952,2482,549,accused
3953,2482,465,accused
3954,5307,249,accused
3955,4410,15,accused
3956,4410,992,accused
3957,4410,201,accused
3958,444,350,accused
3959,444,1112,accused
3960,444,209,accused
3961,716,650,accused
3962,716,1033,accused
3963,2559,72,accused
3964,2559,1081,accused
3965,2559,224,accused
3966,4351,813,accused
3967,2159,679,accused
3968,2159,731,accused
3969,2159,207,accused
3970,745,294,accused
3971,745,817,accused
3972,745,390,accused
3973,2980,732,accused
3974,2980,653,accused
3975,3337,1130,accused
3976,3337,325,accused
3977,5422,1142,accused
3978,5422,279,accused
3979,2142,648,accused
3980,2142,1095,accused
3981,2142,519,accused
3982,1772,273,accused
3983,1772,306,accused
3984,3659,248,accused
3985,893,518,accused
3986,893,573,accused
3987,893,307,accused
3988,2803,1198,accused
3989,2803,894,accused
3990,2803,975,accused
3991,342,887,accused
3992,342,249,accused
3993,398,272,accused
3994,398,1186,accused
3995,398,955,accused
3996,1,915,accused
3997,1,700,accused
3998,779,907,accused
3999,779,609,accused
4000,1337,388,accused
4001,1337,785,accused
4002,1337,783,accused
4003,5163,188,accused
4004,5163,820,accused
4005,5064,416,accused
4006,3681,466,accused
4007,3681,1145,accused
4008,1906,1177,accused
4009,1906,167,accused
4010,3903,1198,accused
4011,3903,412,accused
4012,3903,957,accused
4013,351,512,accused
4014,351,930,accused
4015,233,242,accused
4016,233,1066,accused
4017,233,646,accused
4018,2417,670,accused
4019,378,293,accused
4020,378,48,accused
4021,378,967,accused
4022,3877,1074,accused
4023,238,975,accused
4024,238,955,accused
4025,238,1135,accused
4026,3957,107,accused
4027,3957,910,accused
4028,1040,708,accused
4029,1040,505,accused
4030,1040,435,accused
4031,2941,1137,accused
4032,2941,646,accused
4033,1399,833,accused
4034,1399,371,accused
4035,3447,664,accused
4036,3447,101,accused
4037,3447,769,accused
4038,2754,319,accused
4039,2754,13,accused
4040,2754,814,accused
4041,2378,12,accused
4042,2378,698,accused
4043,4355,459,accused
4044,4355,975,accused
4045,2095,294,accused
4046,2095,1025,accused
4047,1949,89,accused
4048,1949,569,accused
4049,2490,914,accused
4050,2490,130,accused
4051,1475,362,accused
4052,4162,486,accused
4053,4162,741,accused
4054,4162,1002,accused
4055,1543,1063,accused
4056,1543,733,accused
4057,925,847,accused
4058,925,712,accused
4059,2137,1188,accused
4060,5412,641,accused
4061,5412,582,accused
4062,5412,966,accused
4063,5483,899,accused
4064,1320,198,accused
4065,1320,866,accused
4066,1024,580,accused
4067,1024,569,accused
4068,1024,1077,accused
4069,1335,244,accused
4070,1335,689,accused
4071,1335,212,accused
4072,2973,30,accused
4073,2973,36,accused
4074,2973,1140,accused
4075,1129,418,accused
4076,1602,468,accused
4077,1602,704,accused
4078,4121,218,accused
4079,4121,4,accused
4080,4121,97,accused
4081,465,965,accused
4082,465,69,accused
4083,4526,885,accused
4084,4526,51,accused
4085,4526,505,accused
4086,4450,751,accused
4087,4450,455,accused
4088,4450,40,accused
4089,1574,939,accused
4090,709,180,accused
4091,709,737,accused
4092,709,318,accused
4093,3388,316,accused
4094,3388,175,accused
4095,788,504,accused
4096,4068,607,accused
4097,2960,1077,accused
4098,4054,907,accused
4099,4696,1007,accused
4100,38,387,accused
4101,38,930,accused
4102,38,609,accused
4103,4124,357,accused
4104,5465,51,accused
4105,5465,331,accused
4106,5465,868,accused
4107,5500,900,accused
4108,5500,546,accused
4109,5500,702,accused
4110,4994,791,accused
4111,4994,151,accused
4112,4994,1070,accused
4113,806,528,accused
4114,806,268,accused
4115,806,61,accused
4116,1907,603,accused
4117,1907,1098,accused
4118,3195,266,accused
4119,3195,64,accused
4120,3195,330,accused
4121,2794,629,accused
4122,2794,307,accused
4123,2794,241,accused
4124,3436,518,accused
4125,3436,720,accused
4126,1410,588,accused
4127,1960,3,accused
4128,1960,622,accused
4129,1960,242,accused
4130,3084,237,accused
4131,3748,129,accused
4132,3748,695,accused
4133,147,937,accused
4134,147,311,accused
4135,147,389,accused
4136,2123,479,accused
4137,2123,179,accused
4138,2123,201,accused
4139,286,77,accused
4140,1357,546,accused
4141,1357,1153,accused
4142,262,707,accused
4143,262,137,accused
4144,262,533,accused
4145,2847,596,accused
4146,2847,945,accused
4147,2205,568,accused
4148,2205,1100,accused
4149,3395,1136,accused
4150,3395,662,accused
4151,3395,613,accused
4152,2908,838,accused
4153,2908,365,accused
4154,2908,4,accused
4155,51,474,accused
4156,51,582,accused
4157,2994,993,accused
4158,2994,435,accused
4159,2994,934,accused
4160,3231,379,accused
4161,4440,978,accused
4162,5117,980,accused
4163,5117,532,accused
4164,2216,302,accused
4165,4706,172,accused
4166,4706,985,accused
4167,4727,380,accused
4168,3158,600,accused
4169,3158,716,accused
4170,1749,1042,accused
4171,1749,673,accused
4172,1749,46,accused
4173,2157,1199,accused
4174,3869,32,accused
4175,3869,191,accused
4176,3869,21,accused
4177,1682,274,accused
4178,3440,1194,accused
4179,1191,994,accused
4180,1191,1069,accused
4181,1191,439,accused
4182,4736,1163,accused
4183,4736,415,accused
4184,4736,164,accused
4185,3545,507,accused
4186,3545,626,accused
4187,3545,1,accused
4188,1241,868,accused
4189,1625,479,accused
4190,1625,326,accused
4191,1625,26,accused
4192,5213,946,accused
4193,5213,361,accused
4194,5213,996,accused
4195,3175,644,accused
4196,1456,1117,accused
4197,1493,347,accused
4198,1493,89,accused
4199,1493,352,accused
4200,1836,819,accused
4201,1836,583,accused
4202,1436,425,accused
4203,1436,965,accused
4204,1436,595,accused
4205,910,851,accused
4206,4065,1046,accused
4207,4065,454,accused
4208,253,269,accused
4209,180,420,accused
4210,557,404,accused
4211,557,492,accused
4212,557,346,accused
4213,4232,75,accused
4214,3660,448,accused
4215,2289,1053,accused
4216,2289,333,accused
4217,2289,280,accused
4218,2495,355,accused
4219,2495,506,accused
4220,2887,131,accused
4221,2887,590,accused
4222,1817,580,accused
4223,3947,795,accused
4224,3947,283,accused
4225,749,1113,accused
4226,749,307,accused
4227,749,507,accused
4228,1944,429,accused
4229,1944,145,accused
4230,5136,527,accused
4231,5136,600,accused
4232,5136,631,accused
4233,1821,87,accused
4234,1821,613,accused
4235,1821,1054,accused
4236,291,803,accused
4237,291,409,accused
4238,291,584,accused
4239,3516,821,accused
4240,3516,910,accused
4241,2144,218,accused
4242,2144,967,accused
4243,2144,938,accused
4244,2439,392,accused
4245,258,804,accused
4246,258,752,accused
4247,258,534,accused
4248,721,55,accused
4249,1528,263,accused
4250,1433,171,accused
4251,1433,612,accused
4252,539,226,accused
4253,4977,167,accused
4254,4977,47,accused
4255,401,678,accused
4256,401,176,accused
4257,3460,1039,accused
4258,1661,1006,accused
4259,4135,306,accused
4260,4135,315,accused
4261,4135,209,accused
4262,831,1120,accused
4263,3203,1110,accused
4264,3711,1039,accused
4265,3711,663,accused
4266,3357,176,accused
4267,3357,357,accused
4268,3357,1054,accused
4269,2030,306,accused
4270,2030,242,accused
4271,2030,947,accused
4272,2325,879,accused
4273,2325,119,accused
4274,1025,483,accused
4275,4847,1076,accused
4276,4847,882,accused
4277,1850,865,accused
4278,1031,244,accused
4279,40,107,accused
4280,40,137,accused
4281,4266,692,accused
4282,4266,27,accused
4283,4266,486,accused
4284,2732,27,accused
4285,2732,1022,accused
4286,2952,141,accused
4287,2952,198,accused
4288,2952,523,accused
4289,4715,883,accused
4290,4195,201,accused
4291,4195,479,accused
4292,2649,864,accused
4293,2649,1083,accused
4294,1692,990,accused
4295,1692,615,accused
4296,5297,579,accused
4297,5297,769,accused
4298,5297,311,accused
4299,5174,712,accused
4300,5433,534,accused
4301,1158,192,accused
4302,1158,1155,accused
4303,2367,498,accused
4304,2367,1113,accused
4305,2367,444,accused
4306,3344,1169,accused
4307,3344,471,accused
4308,3344,28,accused
4309,5350,522,accused
4310,1822,905,accused
4311,1822,136,accused
4312,1822,263,accused
4313,3286,245,accused
4314,3286,212,accused
4315,655,697,accused
4316,655,1009,accused
4317,5169,585,accused
4318,4695,935,accused
4319,3670,829,accused
4320,3670,906,accused
4321,3182,232,accused
4322,694,534,accused
4323,694,1081,accused
4324,694,836,accused
4325,2170,374,accused
4326,2170,902,accused
4327,776,1083,accused
4328,776,298,accused
4329,776,546,accused
4330,3328,1052,accused
4331,3328,751,accused
4332,4547,170,accused
4333,4547,11,accused
4334,3336,414,accused
4335,611,119,accused
4336,611,121,accused
4337,1124,697,accused
4338,120,387,accused
4339,3991,635,accused
4340,567,1065,accused
4341,567,821,accused
4342,567,260,accused
4343,772,174,accused
4344,772,740,accused
4345,772,977,accused
4346,133,407,accused
4347,133,793,accused
4348,133,909,accused
4349,4304,700,accused
4350,4304,507,accused
4351,4304,907,accused
4352,3009,893,accused
4353,3009,1050,accused
4354,3009,281,accused
4355,5269,783,accused
4356,5296,535,accused
4357,5296,1070,accused
4358,5296,153,accused
4359,4939,382,accused
4360,4939,1010,accused
4361,559,190,accused
4362,664,1055,accused
4363,664,346,accused
4364,664,672,accused
4365,3756,436,accused
4366,4373,192,accused
4367,4373,241,accused
4368,5005,392,accused
4369,797,1076,accused
4370,797,345,accused
4371,797,194,accused
4372,3875,959,accused
4373,3875,90,accused
4374,1803,579,accused
4375,1803,509,accused
4376,1803,429,accused
4377,431,217,accused
4378,3060,601,accused
4379,3060,394,accused
4380,3060,289,accused
4381,5447,441,accused
4382,5447,376,accused
4383,5447,357,accused
4384,5417,1054,accused
4385,439,51,accused
4386,439,677,accused
4387,439,61,accused
4388,4898,553,accused
4389,4898,108,accused
4390,4898,1108,accused
4391,3553,831,accused
4392,3553,945,accused
4393,3553,330,accused
4394,2752,439,accused
4395,4282,763,accused
4396,4282,205,accused
4397,2342,951,accused
4398,2342,445,accused
4399,2342,1051,accused
4400,4844,646,accused
4401,4844,179,accused
4402,476,869,accused
4403,476,978,accused
4404,476,585,accused
4405,1265,13,accused
4406,3987,196,accused
4407,3987,911,accused
4408,3987,568,accused
4409,535,401,accused
4410,535,1001,accused
4411,4165,247,accused
4412,4165,1066,accused
4413,4165,993,accused
4414,2828,184,accused
4415,5445,18,accused
4416,5366,608,accused
4417,3408,198,accused
4418,2329,1175,accused
4419,3477,305,accused
4420,166,467,accused
4421,166,794,accused
4422,166,226,accused
4423,498,750,accused
4424,498,900,accused
4425,498,956,accused
4426,3778,589,accused
4427,3778,270,accused
4428,1978,1028,accused
4429,5181,414,accused
4430,5181,14,accused
4431,1066,630,accused
4432,1066,944,accused
4433,1066,767,accused
4434,3848,20,accused
4435,3848,499,accused
4436,2597,641,accused
4437,4656,216,accused
4438,4656,366,accused
4439,4656,467,accused
4440,2324,104,accused
4441,4003,333,accused
4442,2087,574,accused
4443,2087,218,accused
4444,830,1038,accused
4445,830,310,accused
4446,830,285,accused
4447,576,172,accused
4448,1212,532,accused
4449,1212,910,accused
4450,5400,1,accused
4451,5400,1111,accused
4452,5400,1159,accused
4453,3642,795,accused
4454,3642,834,accused
4455,397,464,accused
4456,397,701,accused
4457,4234,554,accused
4458,4234,120,accused
4459,25,201,accused
4460,3654,265,accused
4461,3654,1130,accused
4462,2932,379,accused
4463,2932,430,accused
4464,1748,991,accused
4465,4080,1008,accused
4466,4080,34,accused
4467,4080,985,accused
4468,3834,681,accused
4469,3834,355,accused
4470,3372,541,accused
4471,127,1119,accused
4472,127,1187,accused
4473,127,907,accused
4474,2798,1166,accused
4475,2798,248,accused
4476,726,826,accused
4477,726,801,accused
4478,5324,857,accused
4479,5324,668,accused
4480,5324,1143,accused
4481,2552,545,accused
4482,2552,241,accused
4483,3758,713,accused
4484,301,856,accused
4485,3446,689,accused
4486,5259,821,accused
4487,5259,824,accused
4488,5301,681,accused
4489,5301,456,accused
4490,5301,54,accused
4491,3852,794,accused
4492,3852,953,accused
4493,915,1051,accused
4494,915,130,accused
4495,3256,827,accused
4496,3256,500,accused
4497,3256,279,accused
4498,3312,429,accused
4499,3312,408,accused
4500,3312,653,accused
4501,4896,723,accused
4502,1873,261,accused
4503,2637,1050,accused
4504,2637,205,accused
4505,2283,963,accused
4506,2283,374,accused
4507,3144,51,accused
4508,3144,696,accused
4509,4719,15,accused
4510,4719,684,accused
4511,3609,1170,accused
4512,3609,397,accused
4513,3609,300,accused
4514,3625,322,accused
4515,3625,164,accused
4516,3625,291,accused
4517,586,424,accused
4518,586,1088,accused
4519,2491,95,accused
4520,4838,909,accused
4521,5205,900,accused
4522,5205,847,accused
4523,5205,1101,accused
4524,5460,1155,accused
4525,5234,470,accused
4526,1807,638,accused
4527,4248,1091,accused
4528,856,860,accused
4529,856,682,accused
4530,856,37,accused
4531,5235,511,accused
4532,3439,1090,accused
4533,1892,1139,accused
4534,1892,326,accused
4535,602,289,accused
4536,602,378,accused
4537,484,773,accused
4538,3138,21,accused
4539,3138,316,accused
4540,3011,1072,accused
4541,3011,798,accused
4542,1990,834,accused
4543,2272,1042,accused
4544,720,1007,accused
4545,3268,109,accused
4546,3268,897,accused
4547,3268,305,accused
4548,4222,1025,accused
4549,4222,760,accused
4550,4910,1009,accused
4551,4910,946,accused
4552,2871,547,accused
4553,2871,1139,accused
4554,2871,522,accused
4555,2784,1070,accused
4556,2784,739,accused
4557,2784,338,accused
4558,4909,177,accused
4559,4198,900,accused
4560,4198,302,accused
4561,4198,837,accused
4562,3525,980,accused
4563,4495,894,accused
4564,4495,964,accused
4565,115,630,accused
4566,3419,945,accused
4567,5095,825,accused
4568,5095,1038,accused
4569,5095,89,accused
4570,1657,1104,accused
4571,1657,1004,accused
4572,3034,332,accused
4573,3034,671,accused
4574,3034,1168,accused
4575,2102,902,accused
4576,2102,317,accused
4577,2102,608,accused
4578,2665,733,accused
4579,5052,745,accused
4580,5052,969,accused
4581,1612,349,accused
4582,3421,948,accused
4583,3421,360,accused
4584,728,281,accused
4585,728,737,accused
4586,728,995,accused
4587,2183,713,accused
4588,2183,681,accused
4589,2047,540,accused
4590,2047,883,accused
4591,1016,1036,accused
4592,1016,470,accused
4593,1234,117,accused
4594,4366,708,accused
4595,4366,469,accused
4596,4366,325,accused
4597,2709,486,accused
4598,1811,744,accused
4599,4220,670,accused
4600,4220,1048,accused
4601,4220,780,accused
4602,3576,428,accused
4603,3576,474,accused
4604,2769,92,accused
4605,2769,871,accused
4606,2769,1023,accused
4607,1497,1010,accused
4608,2101,169,accused
4609,2101,1052,accused
4610,3925,955,accused
4611,3925,673,accused
4612,3925,843,accused
4613,1881,972,accused
4614,1881,208,accused
4615,791,257,accused
4616,791,615,accused
4617,3509,316,accused
4618,3509,510,accused
4619,3509,241,accused
4620,4173,505,accused
4621,4173,1155,accused
4622,4173,472,accused
4623,5012,533,accused
4624,5012,1190,accused
4625,882,88,accused
4626,882,100,accused
4627,3209,132,accused
4628,3209,1105,accused
4629,4437,20,accused
4630,4437,879,accused
4631,2984,1022,accused
4632,4586,1064,accused
4633,4586,630,accused
4634,4586,489,accused
4635,3640,567,accused
4636,3640,1078,accused
4637,3568,307,accused
4638,3568,727,accused
4639,2301,970,accused
4640,2301,396,accused
4641,2301,599,accused
4642,1568,526,accused
4643,1925,509,accused
4644,1925,1112,accused
4645,1925,542,accused
4646,3970,973,accused
4647,5108,964,accused
4648,5223,390,accused
4649,1192,180,accused
4650,1280,864,accused
4651,1280,77,accused
4652,920,884,accused
4653,920,89,accused
4654,492,166,accused
4655,492,971,accused
4656,4385,860,accused
4657,4385,560,accused
4658,4385,818,accused
4659,672,747,accused
4660,672,860,accused
4661,4178,1,accused
4662,4178,705,accused
4663,4637,1092,accused
4664,5396,75,accused
4665,1531,312,accused
4666,1582,818,accused
4667,1582,380,accused
4668,319,250,accused
4669,832,786,accused
4670,832,1098,accused
4671,832,1143,accused
4672,1721,83,accused
4673,1721,1193,accused
4674,4256,335,accused
4675,761,294,accused
4676,899,848,accused
4677,899,458,accused
4678,899,575,accused
4679,4579,694,accused
4680,4579,74,accused
4681,2710,69,accused
4682,2710,981,accused
4683,2710,602,accused
4684,4006,290,accused
4685,596,26,accused
4686,2551,670,accused
4687,2911,296,accused
4688,4712,509,accused
4689,4712,704,accused
4690,2902,749,accused
4691,2902,861,accused
4692,2902,251,accused
4693,1196,415,accused
4694,1196,963,accused
4695,1196,82,accused
4696,1764,930,accused
4697,5455,175,accused
4698,5455,864,accused
4699,2120,587,accused
4700,2120,667,accused
4701,4648,627,accused
4702,4648,1060,accused
4703,4648,552,accused
4704,3172,874,accused
4705,3172,1173,accused
4706,3273,201,accused
4707,3273,1012,accused
4708,3273,660,accused
4709,2751,350,accused
4710,2751,819,accused
4711,3207,132,accused
4712,3207,529,accused
4713,3207,240,accused
4714,1219,61,accused
4715,1219,177,accused
4716,138,933,accused
4717,138,29,accused
4718,138,25,accused
4719,1926,193,accused
4720,1926,994,accused
4721,546,938,accused
4722,1179,186,accused
4723,1179,212,accused
4724,2166,862,accused
4725,2166,160,accused
4726,2166,469,accused
4727,188,1069,accused
4728,3105,695,accused
4729,3105,675,accused
4730,3105,917,accused
4731,3279,14,accused
4732,446,758,accused
4733,2105,347,accused
4734,2105,712,accused
4735,2105,512,accused
4736,1957,740,accused
4737,1957,486,accused
4738,2557,189,accused
4739,2557,1110,accused
4740,2546,795,accused
4741,4540,1199,accused
4742,4540,664,accused
4743,1980,563,accused
4744,1980,8,accused
4745,1980,1125,accused
4746,5087,1192,accused
4747,4072,319,accused
4748,4072,1062,accused
4749,3134,685,accused
4750,5029,1187,accused
4751,5029,873,accused
4752,3735,1034,accused
4753,1041,981,accused
4754,4181,232,accused
4755,4181,562,accused
4756,334,469,accused
4757,334,397,accused
4758,334,1149,accused
4759,1306,500,accused
4760,1306,619,accused
4761,1306,161,accused
4762,2863,796,accused
4763,5162,856,accused
4764,2008,754,accused
4765,2008,604,accused
4766,1851,995,accused
4767,1851,25,accused
4768,3908,654,accused
4769,3908,595,accused
4770,435,1120,accused
4771,435,349,accused
4772,297,557,accused
4773,4422,914,accused
4774,3237,1160,accused
4775,665,994,accused
4776,665,626,accused
4777,2021,296,accused
4778,3589,307,accused
4779,3589,1146,accused
4780,2877,1189,accused
4781,58,771,accused
4782,58,1075,accused
4783,58,91,accused
4784,1908,141,accused
4785,1908,93,accused
4786,2598,1163,accused
4787,2598,45,accused
4788,3002,324,accused
4789,3002,1191,accused
4790,4461,1026,accused
4791,4461,772,accused
4792,4461,444,accused
4793,3104,995,accused
4794,3104,348,accused
4795,3699,509,accused
4796,4861,1076,accused
4797,4861,679,accused
4798,4861,1030,accused
4799,5322,1116,accused
4800,5322,152,accused
4801,768,529,accused
4802,3828,1082,accused
4803,3828,941,accused
4804,1245,837,accused
4805,4382,752,accused
4806,4382,100,accused
4807,4382,939,accused
4808,1630,253,accused
4809,1630,683,accused
4810,5195,153,accused
4811,667,174,accused
4812,667,39,accused
4813,667,80,accused
4814,4668,3,accused
4815,795,274,accused
4816,1587,201,accused
4817,1587,950,accused
4818,1587,354,accused
4819,705,264,accused
4820,705,573,accused
4821,705,627,accused
4822,4455,1034,accused
4823,4455,491,accused
4824,4455,869,accused
4825,2075,86,accused
4826,4347,621,accused
4827,5217,756,accused
4828,5217,735,accused
4829,5217,1115,accused
4830,2915,145,accused
4831,3017,207,accused
4832,3017,954,accused
4833,2382,962,accused
4834,2382,64,accused
4835,2382,171,accused
4836,4503,430,accused
4837,4503,1053,accused
4838,4503,1143,accused
4839,4537,257,accused
4840,4537,233,accused
4841,3270,1109,accused
4842,3270,503,accused
4843,326,441,accused
4844,326,787,accused
4845,428,1035,accused
4846,428,560,accused
4847,4557,1200,accused
4848,4557,590,accused
4849,869,926,accused
4850,869,397,accused
4851,869,405,accused
4852,5278,294,accused
4853,4202,1134,accused
4854,4381,329,accused
4855,1723,688,accused
4856,1723,1045,accused
4857,1588,1169,accused
4858,1588,434,accused
4859,1588,262,accused
4860,369,544,accused
4861,369,504,accused
4862,369,594,accused
4863,2456,107,accused
4864,2885,179,accused
4865,2885,537,accused
4866,1659,723,accused
4867,1659,85,accused
4868,1659,1146,accused
4869,1875,584,accused
4870,1875,713,accused
4871,1875,117,accused
4872,450,926,accused
4873,2370,368,accused
4874,1801,1164,accused
4875,1801,354,accused
4876,1801,703,accused
4877,3521,332,accused
4878,3521,873,accused
4879,3521,140,accused
4880,1768,751,accused
4881,1768,524,accused
4882,2433,1115,accused
4883,1796,1135,accused
4884,1796,1006,accused
4885,1796,864,accused
4886,5203,579,accused
4887,5203,30,accused
4888,5222,181,accused
4889,4645,1164,accused
4890,710,444,accused
4891,1644,910,accused
4892,1644,574,accused
4893,1644,594,accused
4894,1556,91,accused
4895,1556,581,accused
4896,4649,6,accused
4897,4649,924,accused
4898,388,16,accused
4899,388,916,accused
4900,388,827,accused
4901,1110,261,accused
4902,1110,8,accused
4903,4459,851,accused
4904,4459,1069,accused
4905,1776,760,accused
4906,2236,320,accused
4907,2236,481,accused
4908,2236,506,accused
4909,4723,1195,accused
4910,4207,182,accused
4911,4207,1041,accused
4912,4207,881,accused
4913,3701,6,accused
4914,3701,712,accused
4915,3701,551,accused
4916,4751,155,accused
4917,1490,773,accused
4918,2379,922,accused
4919,3969,576,accused
4920,3969,810,accused
4921,169,626,accused
4922,169,792,accused
4923,5337,50,accused
4924,5337,744,accused
4925,5337,925,accused
4926,1824,1165,accused
4927,1824,547,accused
4928,4420,689,accused
4929,662,654,accused
4930,662,19,accused
4931,5130,129,accused
4932,5130,163,accused
4933,5130,739,accused
4934,5054,544,accused
4935,5054,923,accused
4936,3856,766,accused
4937,3856,18,accused
4938,3856,607,accused
4939,3726,760,accused
4940,3726,442,accused
4941,2736,699,accused
4942,2736,616,accused
4943,4426,309,accused
4944,4426,1027,accused
4945,4426,1151,accused
4946,3287,314,accused
4947,349,415,accused
4948,349,842,accused
4949,1452,593,accused
4950,1452,1149,accused
4951,1452,50,accused
4952,506,869,accused
4953,506,1136,accused
4954,5443,1025,accused
4955,1557,1025,accused
4956,1477,514,accused
4957,394,514,accused
4958,1850,3,accused
4959,5046,1028,accused
4960,2415,1028,accused
4961,4983,1028,accused
4962,3095,1029,accused
4963,4723,518,accused
4964,1356,518,accused
4965,429,518,accused
4966,4914,1037,accused
4967,3711,14,accused
4968,4272,15,accused
4969,4261,15,accused
4970,2056,531,accused
4971,115,20,accused
4972,183,20,accused
4973,5234,20,accused
4974,5205,532,accused
4975,5028,532,accused
4976,3267,532,accused
4977,3565,534,accused
4978,4733,534,accused
4979,4926,534,accused
4980,5047,21,accused
4981,5482,537,accused
4982,2102,537,accused
4983,2828,537,accused
4984,1266,1050,accused
4985,679,26,accused
4986,2212,26,accused
4987,679,30,accused
4988,5476,30,accused
4989,5471,30,accused
4990,2598,545,accused
4991,2529,545,accused
4992,4530,545,accused
4993,416,546,accused
4994,1718,546,accused
4995,3484,36,accused
4996,5400,549,accused
4997,4541,549,accused
4998,3423,549,accused
4999,1358,39,accused
5000,4304,39,accused
5001,3885,39,accused
5002,5422,1065,accused
5003,4162,554,accused
5004,3727,1066,accused
5005,3180,1066,accused
5006,3729,1066,accused
5007,3200,1069,accused
5008,5268,45,accused
5009,5487,48,accused
5010,5416,48,accused
5011,1485,562,accused
5012,5410,1078,accused
5013,1398,1078,accused
5014,1493,1078,accused
5015,2552,1081,accused
5016,1176,1081,accused
5017,2484,57,accused
5018,2759,57,accused
5019,2191,1083,accused
5020,831,1083,accused
5021,4955,1083,accused
5022,3811,58,accused
5023,1537,573,accused
5024,2754,579,accused
5025,4740,579,accused
5026,665,581,accused
5027,759,581,accused
5028,4719,77,accused
5029,3309,77,accused
5030,3697,1110,accused
5031,2011,1110,accused
5032,2223,602,accused
5033,3685,602,accused
5034,1423,602,accused
5035,2201,91,accused
5036,4871,91,accused
5037,4733,615,accused
5038,1685,615,accused
5039,1209,615,accused
5040,4785,107,accused
5041,44,107,accused
5042,1208,107,accused
5043,1765,622,accused
5044,712,1135,accused
5045,4040,1136,accused
5046,4314,1136,accused
5047,425,1136,accused
5048,5470,1137,accused
5049,4687,1137,accused
5050,3779,1137,accused
5051,5119,114,accused
5052,2718,114,accused
5053,2482,114,accused
5054,3596,629,accused
5055,3895,630,accused
5056,3877,630,accused
5057,2621,630,accused
5058,3271,120,accused
5059,4154,120,accused
5060,5115,1148,accused
5061,433,1153,accused
5062,5444,1153,accused
5063,2573,1154,accused
5064,2507,646,accused
5065,3536,646,accused
5066,1141,648,accused
5067,1578,648,accused
5068,3619,648,accused
5069,3375,137,accused
5070,990,137,accused
5071,2779,136,accused
5072,377,136,accused
5073,2342,136,accused
5074,2103,1163,accused
5075,3748,1163,accused
5076,710,1163,accused
5077,2973,139,accused
5078,179,1161,accused
5079,1950,147,accused
5080,1546,147,accused
5081,3565,147,accused
5082,3987,149,accused
5083,4459,149,accused
5084,7,661,accused
5085,4526,661,accused
5086,4081,661,accused
5087,3268,156,accused
5088,4514,156,accused
5089,4199,158,accused
5090,2294,158,accused
5091,3388,158,accused
5092,2282,1185,accused
5093,4591,164,accused
5094,2090,164,accused
5095,698,166,accused
5096,3830,166,accused
5097,1213,684,accused
5098,3193,687,accused
5099,38,687,accused
5100,2963,179,accused
5101,4124,694,accused
5102,679,694,accused
5103,3265,694,accused
5104,3594,697,accused
5105,5016,189,accused
5106,4410,189,accused
5107,956,201,accused
5108,4552,201,accused
5109,5101,201,accused
5110,2215,714,accused
5111,2739,208,accused
5112,1040,208,accused
5113,4567,208,accused
5114,2062,720,accused
5115,1192,720,accused
5116,3157,720,accused
5117,291,727,accused
5118,5297,727,accused
5119,2710,217,accused
5120,602,218,accused
5121,2115,218,accused
5122,4723,733,accused
5123,2226,733,accused
5124,4913,224,accused
5125,4484,224,accused
5126,5428,224,accused
5127,1478,232,accused
5128,2966,232,accused
5129,270,232,accused
5130,4563,747,accused
5131,4764,747,accused
5132,4008,752,accused
5133,1578,241,accused
5134,4652,241,accused
5135,4415,241,accused
5136,1836,242,accused
5137,1280,242,accused
5138,2633,258,accused
5139,233,260,accused
5140,1503,774,accused
5141,3555,774,accused
5142,3568,263,accused
5143,3897,263,accused
5144,4278,263,accused
5145,3911,273,accused
5146,3536,273,accused
5147,4394,273,accused
5148,3654,274,accused
5149,1263,274,accused
5150,2730,787,accused
5151,1918,787,accused
5152,626,277,accused
5153,2701,277,accused
5154,2242,277,accused
5155,616,281,accused
5156,1630,797,accused
5157,3391,797,accused
5158,1022,797,accused
5159,2473,801,accused
5160,1822,291,accused
5161,989,806,accused
5162,5191,806,accused
5163,5195,294,accused
5164,1697,294,accused
5165,3411,294,accused
5166,4671,296,accused
5167,2415,296,accused
5168,1282,298,accused
5169,694,298,accused
5170,1320,302,accused
5171,921,302,accused
5172,2971,302,accused
5173,3967,818,accused
5174,1241,818,accused
5175,4366,307,accused
5176,764,821,accused
5177,3449,310,accused
5178,3967,310,accused
5179,1980,310,accused
5180,1977,823,accused
5181,1405,824,accused
5182,4522,826,accused
5183,2065,826,accused
5184,728,826,accused
